	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201153120406	ダ	右	1250	晴	重	13:30	C1一		2011-12-4	16	福山	2	(馬齢)		3.0	270.0	2.0	3.0	100	1.0	1.0	150	2.0				1-3	320.0	1.0	3=>1	590.0	1.0	1-2-3	720.0	2.0	3=>1=>2	2040.0	5.0	3681527	3681527	3681527	3,(1,6),8,2,5,7														
201153120407	ダ	右	1250	晴	重	14:05	3歳2　条件		2011-12-4	16	福山	2	(馬齢)		1.0	630.0	2.0	1.0	190	4.0	4.0	370	7.0	8.0	150	1.0	1-4	3620.0	14.0	1=>4	6530.0	20.0	1-4-8	9530.0	27.0	1=>4=>8	46820.0	118.0	7,8,1,6,4,(3,2),(5,9)	781642395	178642395	174863259														
201153120408	ダ	右	1250	晴	重	14:40	3歳1　条件		2011-12-4	16	福山	2	(馬齢)		8.0	240.0	1.0	8.0	180	2.0	4.0	820	8.0	6.0	1,410	9.0	4-8	1780.0	7.0	8=>4	2630.0	10.0	4-6-8	7000.0	22.0	8=>4=>6	31830.0	90.0	45718369102	4,5,7,1,8,6,(3,9),10,2	45781691023	4,5,(7,8),1,6,9,10,2,3														
201153120409	ダ	右	1800	晴	重	15:15	ゆず特別 		2011-12-4	16	福山	2	(別定)		8.0	120.0	1.0	8.0	100	1.0	5.0	110	2.0	4.0	230	7.0	5-8	200.0	1.0	8=>5	250.0	1.0	4-5-8	270.0	1.0	8=>5=>4	470.0	1.0	5,8,4,(6,3),1,(2,7)	5,8,4,3,1,(6,7),2	(5,8)-4,(2,1,3,7),6	8,5-4,(2,1),7,6,3														
201153120410	ダ	右	1800	晴	重	15:50	山陽新聞販売賞 		2011-12-4	16	福山	2	(馬齢)		6.0	150.0	1.0	6.0	120	2.0	1.0	230	4.0	5.0	270	5.0	1-6	200.0	1.0	6=>1	340.0	1.0	1-5-6	240.0	1.0	6=>1=>5	660.0	1.0	15738462	15738462	1,5,7,(8,6),3,2,4	15678234														
201153120411	ダ	右	1800	晴	重	16:30	冬籠り特別 		2011-12-4	16	福山	2	(別定)		9.0	160.0	1.0	9.0	120	2.0	3.0	260	5.0	6.0	700	6.0	3-9	430.0	2.0	9=>3	550.0	2.0	3-6-9	1990.0	6.0	9=>3=>6	3370.0	8.0	584926713	584926173	5,8,9,(4,2,6),1,3,7	(8,9),(4,2,6),3,1,5,7														
201153121101	ダ	右	1250	晴	重	10:50	「おはようモーニング		2011-12-11	16	福山	3	(馬齢)		7.0	110.0	1.0	7.0	100	1.0	6.0	220	3.0	1.0	460	5.0	6-7	500.0	3.0	7=>6	580.0	3.0	1-6-7	1080.0	6.0	7=>6=>1	2800.0	12.0	273591864	273591684	7,2,(5,1),(6,3,9),8,4	756192384														
201153121102	ダ	右	1250	晴	重	11:20	C1四		2011-12-11	16	福山	3	(馬齢)		5.0	580.0	3.0	5.0	190	3.0	1.0	120	2.0	6.0	380	5.0	1-5	590.0	2.0	5=>1	2060.0	8.0	1-5-6	1410.0	5.0	5=>1=>6	10340.0	31.0	47821356	47821356	7,8,(4,2),1,3,5,6	8,1,5,7,2,(3,6),4														
201153121103	ダ	右	1250	晴	重	11:50	C1二		2011-12-11	16	福山	3	(馬齢)		2.0	140.0	1.0	2.0	100	1.0	8.0	100	2.0	9.0	150	4.0	2-8	460.0	3.0	2=>8	590.0	3.0	2-8-9	760.0	3.0	2=>8=>9	1730.0	5.0	291684375	291648375	2,8,9,1,6,(4,7),3,5	281967435														
201153121104	ダ	右	1250	晴	重	12:25	C1一		2011-12-11	16	福山	3	(馬齢)		2.0	100.0	1.0	2.0	100	1.0	9.0	100	2.0	6.0	160	4.0	2-9	280.0	1.0	2=>9	340.0	1.0	2-6-9	360.0	1.0	2=>9=>6	860.0	1.0	249135786	249135876	2,(4,9),(1,3),5,8-(7,6)	2,9,4,(1,3),5,8,6,7														
201153121201	ダ	右	1250	曇	稍重	10:50	「おはようモーニング		2011-12-12	16	福山	4	(馬齢)		1.0	100.0	1.0	1.0	110	1.0	5.0	1,410	8.0	2.0	160	4.0	1-5	5490.0	10.0	1=>5	2820.0	7.0	1-2-5	12630.0	23.0	1=>5=>2	34440.0	55.0	14258376	12453876	12543786	1,(2,5),7,3,4,(8,6)														
201153121202	ダ	右	1250	曇	稍重	11:20	C2三　C3		2011-12-12	16	福山	4	(馬齢)		2.0	100.0	1.0	2.0	100	1.0	8.0	190	3.0	3.0	340	6.0	2-8	170.0	1.0	2=>8	180.0	1.0	2-3-8	1450.0	4.0	2=>8=>3	1470.0	5.0	25831467	2,5,3,8,1,(6,4),7	25831647	28531674														
201153121203	ダ	右	1250	曇	稍重	11:50	C2一		2011-12-12	16	福山	4	(馬齢)		6.0	220.0	2.0	6.0	100	2.0	7.0	100	1.0	2.0	130	3.0	6-7	370.0	1.0	6=>7	690.0	1.0	2-6-7	980.0	4.0	6=>7=>2	2460.0	5.0	5,7,4,(6,8),2,1,3	5,7,4,(6,8),2,1-3	5,7,4,8,6,2,1-3	75642813														
201153121204	ダ	右	1250	曇	稍重	12:20	ルーキーシリーズ第七		2011-12-12	16	福山	4	(馬齢)		7.0	220.0	2.0	7.0	170	2.0	4.0	800	6.0				4-7	4610.0	12.0	7=>4	5300.0	12.0	1-4-7	1250.0	3.0	7=>4=>1	12880.0	30.0	7,(2,3,4),1,6,5	7,(2,3),4,6,1,5	7,4,(2,3),1,6-5	7-4,1-2,3,6-5														
201153121205	ダ	右	1250	晴	稍重	12:55	ルーキーシリーズ第八		2011-12-12	16	福山	4	(馬齢)		7.0	1580.0	5.0	7.0	360	5.0	2.0	1,080	7.0	3.0	210	3.0	2-7	6650.0	20.0	7=>2	6090.0	23.0	2-3-7	8740.0	29.0	7=>2=>3	137070.0	226.0	78623145	7,8,6,3,2,1-4-5	7,3,(6,8),1,2,4-5	7,6,(3,1),2,8,4,5														
201153121206	ダ	右	1250	晴	稍重	13:30	ルーキーシリーズ第九		2011-12-12	16	福山	4	(馬齢)		1.0	1390.0	4.0	1.0	540	6.0	2.0	540	6.0	4.0	880	8.0	1-2	5690.0	17.0	1=>2	10140.0	30.0	1-2-4	21590.0	47.0	1=>2=>4	185900.0	256.0	45617238	4,5,1,6,2,(3,7),8	4,5,(6,3),1,2,7,8	43512867														
201153121207	ダ	右	1250	晴	稍重	14:05	3歳5　条件		2011-12-12	16	福山	4	(馬齢)		7.0	1220.0	4.0	7.0	320	3.0	5.0	220	2.0				5-7	1480.0	7.0	7=>5	2970.0	11.0	2-5-7	480.0	2.0	7=>5=>2	4550.0	15.0	5,6,(3,4),7,2-1	5,(4,7),3,6,2,1	5,7,2,4,(3,6),1	5724361														
201153121208	ダ	右	1250	晴	稍重	14:40	3歳4　条件		2011-12-12	16	福山	4	(馬齢)		3.0	110.0	1.0	3.0	100	1.0	1.0	200	5.0	6.0	130	2.0	1-3	2360.0	6.0	3=>1	2980.0	7.0	1-3-6	1890.0	5.0	3=>1=>6	10040.0	24.0	35861472	35681427	3,8,(6,5),1,2,4,7	3,(8,1),6,2,4,5,7														
201153121209	ダ	右	1250	晴	稍重	15:15	3歳3　条件		2011-12-12	16	福山	4	(馬齢)		1.0	130.0	1.0	1.0	100	1.0	2.0	210	4.0	6.0	260	5.0	1-2	300.0	1.0	1=>2	1050.0	5.0	1-2-6	2550.0	10.0	1=>2=>6	6190.0	20.0	(6,7),1,5,3,8,2,4	6,7,1,(5,3),(2,8),4	(1,6),(5,7,3),(2,8),4	16523847														
201153121210	ダ	右	1600	晴	稍重	15:50	備後安田杯 		2011-12-12	16	福山	4	(馬齢)		8.0	140.0	1.0	8.0	100	1.0	1.0	100	2.0	6.0	220	6.0	1-8	220.0	1.0	8=>1	290.0	1.0	1-6-8	490.0	2.0	8=>1=>6	1280.0	2.0	8,4,(7,3)-6,1,5-2	84736152	8,4-7,6,3,1,5,2	8-4,6,7,1,3,2,5														
201153121211	ダ	右	1600	晴	稍重	16:30	B3二		2011-12-12	16	福山	4	(馬齢)		1.0	660.0	3.0	1.0	110	2.0	6.0	690	9.0	5.0	110	1.0	1-6	7130.0	24.0	1=>6	8150.0	25.0	1-5-6	7950.0	28.0	1=>6=>5	68510.0	177.0	341958627	341958627	1,3,4,5,6,9,8,(2,7)	1,5,4,6,9,7,8,(3,2)														
201153121801	ダ	右	1250	晴	良	10:50	「おはようモーニング		2011-12-18	17	福山	1	(馬齢)		9.0	220.0	2.0	9.0	100	2.0	1.0	100	1.0	8.0	140	4.0	1-9	150.0	1.0	9=>1	520.0	2.0	1-8-9	350.0	2.0	9=>1=>8	1890.0	6.0	394716582	3,9,4,7,1-5,6,8,2	(3,9),4,(7,1),5,(2,6),8	914375286														
201153121802	ダ	右	1250	晴	良	11:20	2歳　C		2011-12-18	17	福山	1	(馬齢)		6.0	320.0	2.0	6.0	150	2.0	7.0	100	1.0				6-7	250.0	1.0	6=>7	730.0	3.0	2-6-7	1020.0	4.0	6=>7=>2	4860.0	18.0	6,(1,4,7)-2,5,3	6,(4,7),1-2,5,3	6,7,(1,4)-2,5,3	6,7-(4,2),1,5,3														
201153121803	ダ	右	1250	晴	良	11:50	2歳　B		2011-12-18	17	福山	1	(馬齢)		3.0	250.0	2.0	3.0	110	2.0	1.0	130	4.0	8.0	100	1.0	1-3	1310.0	4.0	3=>1	1860.0	5.0	1-3-8	430.0	1.0	3=>1=>8	3020.0	8.0	1,2,7,8,(3,4),6,5	1,2,3,(4,7,8),6,5	1,2,8,(3,4),7,6,5	1,(3,2,8),4,6,7,5														
201153121804	ダ	右	1250	晴	良	12:20	2歳　A		2011-12-18	17	福山	1	(馬齢)		6.0	170.0	1.0	6.0	100	1.0	7.0	110	2.0	3.0	280	5.0	6-7	320.0	1.0	6=>7	410.0	1.0	3-6-7	3480.0	12.0	6=>7=>3	4690.0	17.0	61753842	6,7,1,3,5,8,(4,2)	67351842	6,7,3,5,4,8,1=2														
201153121805	ダ	右	1250	晴	良	12:55	C2一		2011-12-18	17	福山	1	(馬齢)		6.0	540.0	2.0	6.0	260	2.0	8.0	460	4.0	2.0	510	6.0	6-8	4440.0	9.0	6=>8	5710.0	13.0	2-6-8	7250.0	22.0	6=>8=>2	49270.0	91.0	1,2,5,8,3,(6,9),4,7	1,5,8,2,6,(4,9),3,7	(1,5),8,6,2,4,9,7,3	5,1,(8,6),2,4,7,(3,9)														
201153121806	ダ	右	1250	晴	良	13:30	3歳3　条件		2011-12-18	17	福山	1	(馬齢)		4.0	200.0	1.0	4.0	140	2.0	6.0	380	5.0	1.0	1,110	8.0	4-6	1480.0	4.0	4=>6	1470.0	5.0	1-4-6	8510.0	19.0	4=>6=>1	29990.0	58.0	1,9,2,(6,7),(3,4),8,5	196724385	196243875	1,6,(9,2,4),3,8,5,7														
201153121807	ダ	右	1250	晴	良	14:05	3歳2　条件		2011-12-18	17	福山	1	(馬齢)		4.0	130.0	1.0	4.0	100	1.0	5.0	170	3.0	8.0	290	6.0	4-5	760.0	4.0	4=>5	730.0	4.0	4-5-8	6050.0	20.0	4=>5=>8	10050.0	27.0	5,8,4,6,7,(2,3),10,1,9	5,8,4,6,7,(2,3),10,1,9	5,8,4,6,3,7,(2,10),9,1	5,8,4,3,(6,7),2,10,1,9														
201153121808	ダ	右	1250	晴	良	14:40	3歳1　条件		2011-12-18	17	福山	1	(馬齢)		10.0	200.0	1.0	10.0	110	1.0	1.0	150	2.0	4.0	290	7.0	1-10	540.0	1.0	10=>1	670.0	1.0	1-4-10	1370.0	2.0	10=>1=>4	3520.0	4.0	41013562987	41015326987	41015362978	(4,10),1,3,5,6,2,7,9,8														
201153121809	ダ	右	1600	晴	良	15:15	くわい特別 		2011-12-18	17	福山	1	(別定)		3.0	210.0	2.0	3.0	100	1.0	1.0	240	5.0	7.0	130	3.0	1-3	970.0	3.0	3=>1	1740.0	6.0	1-3-7	1180.0	3.0	3=>1=>7	4530.0	15.0	1,3,6,8,7,4,(5,2)	13687542	(1,3),6,8,5,7,4,2	(1,3),(5,7),6,4,2,8														
201153121810	ダ	右	1600	晴	良	15:50	福山マイラーズ 		2011-12-18	17	福山	1	(別定)		1.0	300.0	2.0	1.0	170	2.0	3.0	530	4.0				1-3	1240.0	5.0	1=>3	2230.0	9.0	1-3-7	1530.0	4.0	1=>3=>7	6620.0	18.0	(1,3,6),5,7,4,2	1365724	1365742	1,3,(5,6),7,4,2														
201153121901	ダ	右	1250	晴	良	10:50	「おはようモーニング		2011-12-19	17	福山	2	(馬齢)		6.0	660.0	3.0	6.0	100	1.0	8.0	150	3.0	1.0	750	6.0	6-8	670.0	3.0	6=>8	1450.0	6.0	1-6-8	7080.0	16.0	6=>8=>1	14280.0	38.0	6,8,7,4,1,2,(3,5)	6,8,7,4,1,2,(3,5)	68471235	68742135														
201153121902	ダ	右	1250	晴	良	11:20	B3二		2011-12-19	17	福山	2	(馬齢)		3.0	380.0	3.0	3.0	120	2.0	4.0	150	3.0	5.0	150	4.0	3-4	930.0	5.0	3=>4	1700.0	7.0	3-4-5	1070.0	4.0	3=>4=>5	5940.0	19.0	14638527	1,4,6,3,(5,8)-2,7	(1,4),3,6,5,8,2,7	(4,3),1,5,6,8,2,7														
201153121903	ダ	右	1250	晴	良	11:50	3歳6　条件		2011-12-19	17	福山	2	(馬齢)		6.0	430.0	3.0	6.0	170	3.0	5.0	120	1.0	1.0	580	7.0	5-6	810.0	3.0	6=>5	2350.0	10.0	1-5-6	4930.0	16.0	6=>5=>1	91020.0	133.0	1,6,8,4,2,(5,7),3	1,6,(2,4),8,5,7,3	1,6,(2,5),(4,8),3,7	6,1,5,2,3,(4,8),7														
201153121904	ダ	右	1250	晴	良	12:20	LJS開催記念「絆」		2011-12-19	17	福山	2	(馬齢)		2.0	230.0	1.0	2.0	100	2.0	4.0	100	1.0	9.0	110	3.0	2-4	240.0	1.0	2=>4	410.0	1.0	2-4-9	300.0	1.0	2=>4=>9	910.0	1.0	378452691	378452619	(3,7),(8,2),4,5,1,9,6	3,2,(4,7),9,1,8,5,6														
201153121905	ダ	右	1250	晴	良	12:50	LJS開催記念「友」		2011-12-19	17	福山	2	(馬齢)		2.0	690.0	5.0	2.0	290	6.0	6.0	170	2.0	1.0	210	4.0	2-6	3420.0	15.0	2=>6	7770.0	30.0	1-2-6	2130.0	6.0	2=>6=>1	21610.0	79.0	26791310458	26791104358	26913104578	26193104578														
201153121906	ダ	右	1250	晴	良	13:20	LJS開催記念「心」		2011-12-19	17	福山	2	(馬齢)		4.0	300.0	2.0	4.0	100	1.0	3.0	150	3.0	5.0	620	8.0	3-4	500.0	2.0	4=>3	1210.0	4.0	3-4-5	5680.0	17.0	4=>3=>5	19780.0	58.0	(4,6),7,2,3,1,10,9,8,5	46723191058	47632159108	4,7,3,(5,1),6,9,8,2,10														
201153121907	ダ	右	1250	晴	良	14:00	3歳5　条件		2011-12-19	17	福山	2	(馬齢)		2.0	230.0	1.0	2.0	110	2.0	5.0	100	1.0	3.0	300	6.0	2-5	220.0	1.0	2=>5	660.0	2.0	2-3-5	570.0	2.0	2=>5=>3	2740.0	8.0	2,3,1,(5,6),4,8,(7,9)	235164879	235146879	235164879														
201153121908	ダ	右	1250	晴	良	14:35	3歳4　条件		2011-12-19	17	福山	2	(馬齢)		3.0	240.0	2.0	3.0	140	2.0	9.0	220	4.0	6.0	1,300	8.0	3-9	1110.0	5.0	3=>9	1580.0	7.0	3-6-9	29060.0	37.0	3=>9=>6	47460.0	92.0	3,4,2,1,9,5,(6,7)	34921567	3,(4,9),2,1,7,5,6	3,9,4,2,6,7,(1,5)														
201153121909	ダ	右	1250	晴	良	15:10	LJS2011第5戦 		2011-12-19	17	福山	2	(馬齢)		1.0	950.0	5.0	1.0	470	5.0	3.0	200	2.0				1-3	2830.0	8.0	1=>3	6280.0	14.0	1-3-4	510.0	2.0	1=>3=>4	13800.0	36.0	126534	126534	(1,2,6),5,3,4	1,(2,6),3,4,5														
201153121910	ダ	右	1800	晴	良	15:45	LJS2011第6戦 		2011-12-19	17	福山	2	(馬齢)		3.0	1480.0	5.0	3.0	400	4.0	1.0	140	1.0				1-3	950.0	3.0	3=>1	3610.0	9.0	1-2-3	380.0	2.0	3=>1=>2	8280.0	25.0	452631	452631	4,(5,2),3,1,6	231564														
201153122501	ダ	右	1250	晴	良	10:50	「おはようモーニング		2011-12-25	17	福山	4	(馬齢)		8.0	250.0	2.0	8.0	100	1.0	6.0	120	3.0	7.0	100	2.0	6-8	900.0	3.0	8=>6	2540.0	7.0	6-7-8	370.0	2.0	8=>6=>7	3380.0	12.0	871643952	871649352	8,7-6,1,4,9,3,5,2	8,7,6-4,9,(1,3,5,2)														
201153122502	ダ	右	1250	晴	良	11:20	3歳6　条件		2011-12-25	17	福山	4	(馬齢)		10.0	230.0	2.0	10.0	110	2.0	8.0	220	4.0	6.0	100	1.0	8-10	2380.0	8.0	10=>8	3030.0	11.0	6-8-10	1260.0	5.0	10=>8=>6	6980.0	19.0	8,9,1,(3,10),7,6,4,(2,5)	8,9,1,(3,10),6,7,5,2,4	8,10,1,3,6,(9,2),5,7,4	8,10,1,6,(2,3),5,7,4,9														
201153122503	ダ	右	1250	晴	良	11:50	C1四		2011-12-25	17	福山	4	(馬齢)		9.0	300.0	1.0	9.0	120	1.0	2.0	190	4.0	5.0	160	2.0	2-9	860.0	3.0	9=>2	1220.0	4.0	2-5-9	780.0	3.0	9=>2=>5	4150.0	11.0	10,(4,5),9,1,3,(6,8),7,2	10,4,5,(1,9),3,(6,8),(2,7)	10,5,9,(1,4),3,(6,8),2,7	(5,9),3,2,1,10,6,8,4,7														
201153122504	ダ	右	1250	晴	良	12:25	C1三		2011-12-25	17	福山	4	(馬齢)		4.0	960.0	4.0	4.0	430	8.0	1.0	100	1.0	8.0	140	2.0	1-4	1430.0	4.0	4=>1	3050.0	12.0	1-4-8	1460.0	3.0	4=>1=>8	8730.0	24.0	16845923710	1,(6,8),4,5,2,9,3,10,7	1,(6,8),4,5,2,9,3,10,7	(1,8),4,5,6,2,3,10,9,7														
201153122505	ダ	右	1250	晴	良	13:00	C1一		2011-12-25	17	福山	4	(馬齢)		9.0	120.0	1.0	9.0	100	1.0	3.0	350	6.0	10.0	190	3.0	3-9	1300.0	4.0	9=>3	1420.0	5.0	3-9-10	3110.0	11.0	9=>3=>10	9760.0	35.0	9,10,2,3,8,(1,5),6,7,4	91023816574	9,10,3,2,8,6,(1,5),4,7	9,10,3,(2,8),6,1,5,4,7														
201153122506	ダ	右	1600	晴	良	13:35	B3三		2011-12-25	17	福山	4	(馬齢)		1	200	1	1	100	1	2	180	3	5	510	9	1-2	510	3	1=>2	650	2	1-2-5	4000	15	1=>2=>5	8700	30	2,6-(1,9),7,(3,8),5	26197835	26179853	21967853														
